file_name,latitude,longitude,orbit_start,orbit_end
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-20.36772,-63.5442,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-20.409472,-63.426067,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-20.464289,-63.40378,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-20.44226,-63.396286,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-20.52367,-63.346264,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-20.5392,-63.404373,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-20.616568,-63.29561,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-20.579163,-63.319977,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.693352,-62.364925,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.709963,-62.314323,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.736454,-62.197998,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.7661,-62.38979,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.776766,-62.221386,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.73607,-62.22022,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.718046,-62.27997,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.7792,-62.356903,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.69275,-62.060528,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.73166,-62.092392,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.093256,-64.32912,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.611734,-62.60513,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.933102,-64.59868,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.167622,-64.55235,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.706081,-61.83831,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.581955,-61.783966,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.683384,-61.904644,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.692547,-61.898273,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.581747,-61.871834,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.6773,-61.92904,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.565258,-61.849766,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.610332,-61.815346,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.70457,-61.902813,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.589764,-61.91623,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.730627,-61.886646,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.577888,-61.867176,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.595387,-61.848465,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.642233,-61.819935,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.6744,-61.87898,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.367023,-61.93369,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.402452,-61.893024,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.379644,-61.86702,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.415424,-61.976433,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.355757,-61.952774,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.421585,-61.93928,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.351986,-61.975826,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.382862,-61.979744,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.336124,-61.993713,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.445011,-61.869686,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.431166,-61.85752,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.4898,-61.97196,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.743908,-64.46173,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.767351,-64.481064,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.721752,-64.397934,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.717716,-64.58799,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.131994,-61.79266,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.981049,-61.64452,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.001783,-61.663322,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.413305,-61.00978,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.428034,-60.98168,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.422491,-61.079857,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-24.133001,-66.74987,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.593985,-62.137,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.500206,-62.335316,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.595211,-62.30107,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.51892,-61.22411,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.372913,-61.172226,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-22.486752,-61.18248,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-21.86788,-61.847233,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.456047,-60.004368,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.38046,-60.138817,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.299263,-60.129604,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.312399,-60.128704,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.437084,-60.04438,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.192596,-60.026863,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.473124,-60.01071,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.262514,-60.190407,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.4347,-60.12804,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.332201,-60.086754,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.432411,-60.06226,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.94166,-61.052498,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.895668,-60.937973,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.942583,-61.128036,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.946873,-61.044483,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.959759,-61.067486,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.840353,-61.072712,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.79294,-61.00504,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.516586,-60.19103,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.633163,-60.24406,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.46828,-60.19093,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.457392,-60.213463,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.437859,-60.25088,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.664001,-60.21878,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.497583,-60.162743,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.60553,-60.26514,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.464005,-60.175594,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.607672,-60.247517,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.591461,-60.253986,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.179348,-60.368355,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.207035,-60.38815,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.019747,-60.270954,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.042683,-60.274624,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.99446,-61.22269,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.531038,-60.36877,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.502447,-60.403164,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.5301,-60.353622,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.29443,-60.54037,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.17569,-60.674965,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.209087,-60.654667,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-23.255936,-60.723198,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-36.64865,-44.886314,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-36.659824,-44.881462,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-36.701115,-44.842987,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-36.690746,-44.830875,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_030109_NQC.nc,-38.402016,-43.55518,954471679.4,954477252.3
ISS_LIS_SC_V2.2_20230401_104533_NQC.nc,-38.096493,-39.994926,954499543.4,954505116.2
ISS_LIS_SC_V2.2_20230401_104533_NQC.nc,-34.886845,-42.48264,954499543.4,954505116.2
ISS_LIS_SC_V2.2_20230401_104533_NQC.nc,-34.875473,-42.463245,954499543.4,954505116.2
ISS_LIS_SC_V2.2_20230401_104533_NQC.nc,-34.795345,-42.349453,954499543.4,954505116.2
ISS_LIS_SC_V2.2_20230401_104533_NQC.nc,-36.633175,-37.603313,954499543.4,954505116.2
ISS_LIS_SC_V2.2_20230401_104533_NQC.nc,-35.77231,-37.57255,954499543.4,954505116.2
